,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-10-25 06:00,2021-10-25 07:00,,52.0,47.0,OV,270.0,4.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,84.0,Y,7,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,84,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T07:00:00.000Z
1,1,LAV,2021-10-25 06:00,2021-10-25 08:00,,51.0,47.0,OV,90.0,5.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,90.0,Y,7,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,73,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T08:00:00.000Z
2,2,LAV,2021-10-25 06:00,2021-10-25 09:00,,51.0,47.0,OV,90.0,6.0,,,,,,,,,,6,5,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,92.0,Y,5,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,82,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T09:00:00.000Z
3,3,LAV,2021-10-25 06:00,2021-10-25 10:00,,51.0,48.0,OV,80.0,6.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,92.0,Y,5,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,90,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T10:00:00.000Z
4,4,LAV,2021-10-25 06:00,2021-10-25 11:00,,52.0,48.0,OV,70.0,7.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,92.0,Y,5,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,84,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T11:00:00.000Z
5,5,LAV,2021-10-25 06:00,2021-10-25 12:00,,52.0,49.0,OV,70.0,7.0,100.0,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,94.0,Y,5,0.0,N,16.0,L,,,,,,,,,,,,,,,,,,85,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T12:00:00.000Z
6,6,LAV,2021-10-25 06:00,2021-10-25 13:00,,53.0,49.0,OV,60.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,4,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,81,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T13:00:00.000Z
7,7,LAV,2021-10-25 06:00,2021-10-25 14:00,,53.0,49.0,OV,50.0,9.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,82.0,Y,4,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,70,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T14:00:00.000Z
8,8,LAV,2021-10-25 06:00,2021-10-25 15:00,,53.0,50.0,OV,50.0,9.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,70.0,Y,4,0.0,N,12.0,L,,,,,,,,,,,,,,,,,,54,Y,,,2021-10-25T06:00:00.000Z,2021-10-25T15:00:00.000Z
9,9,LAV,2021-10-25 06:00,2021-10-25 16:00,,52.0,51.0,OV,40.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,57.0,Y,5,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,26,N,,,2021-10-25T06:00:00.000Z,2021-10-25T16:00:00.000Z
